approach,sample_size,repetition,trace_variants,deviating_traces,total_deviations,num_deviating_activities,fitness,time_partitioning,time_sampling,time_alignments
Feature,100,0,64,6,6,2,0.9944289693593314,0.3872830867767334,0.4026362895965576,0.2290797233581543
Feature,100,1,75,3,3,2,0.9979152189020153,0.39983296394348145,0.5555264949798584,0.29393482208251953
Feature,100,2,68,7,7,5,0.9947683109118086,0.39676785469055176,0.3855767250061035,0.3242645263671875
Feature,100,3,59,5,5,3,0.9952471482889734,0.39505457878112793,0.41843414306640625,0.19557738304138184
Feature,100,4,62,4,4,3,0.9960861056751468,0.3968808650970459,0.37441420555114746,0.21537065505981445
Feature,100,5,71,6,6,4,0.9954988747186797,0.42432665824890137,0.43087148666381836,0.2766852378845215
Feature,100,6,68,5,5,2,0.9952153110047847,0.4170234203338623,0.3671410083770752,0.24178218841552734
Feature,100,7,64,5,5,5,0.9954995499549955,0.39772701263427734,0.41408562660217285,0.21659255027770996
Feature,100,8,72,4,4,3,0.996781979082864,0.4039626121520996,0.4909238815307617,0.2968578338623047
Feature,100,9,65,4,4,3,0.9962790697674418,0.39990949630737305,0.464061975479126,0.20201468467712402
Feature,200,0,143,9,9,4,0.9965583173996176,0.4002218246459961,1.1683909893035889,0.5633254051208496
Feature,200,1,123,12,12,4,0.9946690359840071,0.40093040466308594,0.9728860855102539,0.46893835067749023
Feature,200,2,134,12,12,4,0.995085995085995,0.4059600830078125,1.5397288799285889,0.4859001636505127
Feature,200,3,143,13,13,7,0.9950998869204674,0.39736270904541016,1.204761266708374,0.5553810596466064
Feature,200,4,149,10,10,4,0.9965635738831615,0.39881205558776855,1.1986298561096191,0.697643518447876
Feature,200,5,124,6,6,3,0.9975196362133113,0.3953847885131836,1.4220659732818604,0.4836866855621338
Feature,200,6,124,10,10,5,0.9955810870525851,0.39889001846313477,1.017932415008545,0.4842371940612793
Feature,200,7,121,11,11,4,0.9955911823647294,0.39398884773254395,1.220324993133545,0.5424201488494873
Feature,200,8,122,12,12,7,0.9945504087193461,0.3878641128540039,1.062687635421753,0.4179673194885254
Feature,200,9,146,8,8,4,0.9970512347954295,0.39630818367004395,1.3007469177246094,0.5820314884185791
Feature,300,0,221,19,19,6,0.9953201970443349,0.3957943916320801,2.014101505279541,0.9149975776672363
Feature,300,1,207,14,14,6,0.9965312190287413,0.4888780117034912,2.528169631958008,0.9586756229400635
Feature,300,2,210,13,13,4,0.996689584924879,0.41912412643432617,2.479678153991699,0.8825345039367676
Feature,300,3,216,19,19,5,0.9953748782862707,0.40773868560791016,2.0414700508117676,0.9541900157928467
Feature,300,4,211,17,17,5,0.9957157258064516,0.39670753479003906,2.0259475708007812,0.9306509494781494
Feature,300,5,203,12,12,5,0.9968782518210197,0.39002156257629395,1.937842607498169,0.8787367343902588
Feature,300,6,198,22,22,6,0.9937464468447982,0.40492677688598633,2.0301246643066406,0.7525312900543213
Feature,300,7,206,18,18,6,0.9955423476968797,0.41389966011047363,2.1118855476379395,0.9656143188476562
Feature,300,8,212,16,16,6,0.9959016393442623,0.40556836128234863,2.167526960372925,0.855466365814209
Feature,300,9,201,13,13,5,0.9964038727524205,0.47228264808654785,2.2197651863098145,0.797065019607544
Feature,400,0,271,23,23,8,0.995724907063197,0.4374668598175049,3.7113234996795654,1.2150061130523682
Feature,400,1,272,20,20,6,0.9960246471874379,0.39681386947631836,3.288362979888916,1.065950632095337
Feature,400,2,280,20,20,4,0.9961795606494747,0.44413328170776367,2.991894245147705,1.1686606407165527
Feature,400,3,266,30,30,7,0.9940393403536658,0.42291903495788574,3.15144944190979,1.0846309661865234
Feature,400,4,285,24,24,7,0.9954971857410881,0.40700197219848633,3.1476101875305176,1.194448709487915
Feature,400,5,288,19,19,6,0.9966537513208876,0.39917731285095215,3.338529586791992,1.2763023376464844
Feature,400,6,267,24,24,6,0.9952931947440674,0.3983604907989502,3.127755880355835,1.1002111434936523
Feature,400,7,271,23,23,8,0.9956157072054899,0.4026632308959961,3.140622138977051,1.1732640266418457
Feature,400,8,274,18,18,7,0.9966461710452766,0.4084959030151367,3.4042015075683594,1.1130177974700928
Feature,400,9,277,25,25,8,0.995257966616085,0.40143728256225586,3.541506290435791,1.1299774646759033
Feature,500,0,354,27,27,7,0.9961461604339138,0.40152549743652344,4.7691638469696045,1.5276484489440918
Feature,500,1,359,26,26,7,0.9963131026659103,0.3906435966491699,4.4752349853515625,1.5893080234527588
Feature,500,2,358,22,22,6,0.9968065031209175,0.3930525779724121,4.484535217285156,1.4744477272033691
Feature,500,3,361,34,34,7,0.995137299771167,0.4108757972717285,4.982583999633789,1.4794437885284424
Feature,500,4,363,32,32,8,0.9953683601100014,0.39057159423828125,4.677793741226196,1.5354697704315186
Feature,500,5,356,30,30,7,0.9956647398843931,0.40441060066223145,4.181645631790161,1.4375300407409668
Feature,500,6,357,29,29,7,0.9957995365005794,0.39920949935913086,4.767745494842529,1.5085434913635254
Feature,500,7,359,21,21,7,0.99714091218516,0.39552855491638184,4.983709335327148,1.615508794784546
Feature,500,8,359,25,25,7,0.996438239065394,0.3995537757873535,5.446476697921753,1.5049691200256348
Feature,500,9,364,25,25,7,0.9965417070134182,0.3968994617462158,5.527940034866333,1.6444737911224365
